rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN,PRESTWICK,MURCIA INTERNATIONAL,3067,3067,0,1026,1026,0,198.927875
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN,PRESTWICK,PALMA DE MALLORCA,8688,8688,0,1195,1195,0,627.029289
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN,SOUTHAMPTON,ALICANTE,793,793,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN,SOUTHAMPTON,IBIZA,688,688,0,324,324,0,112.345679
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN,SOUTHAMPTON,MALAGA,1288,1288,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN,SOUTHAMPTON,PALMA DE MALLORCA,2938,2045,893,471,471,0,523.779193
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN,SOUTHAMPTON,VALENCIA,50,0,50,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN,TEESSIDE INTERNATIONAL AIRPORT,ALICANTE,3161,3161,0,1061,1061,0,197.926484
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN,TEESSIDE INTERNATIONAL AIRPORT,PALMA DE MALLORCA,4390,2915,1475,1082,1082,0,305.730129
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GATWICK,ARRECIFE,33728,28078,5650,2097,1611,486,1508.392942
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GATWICK,FUERTEVENTURA,13381,8849,4532,1191,665,526,1023.509656
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GATWICK,LAS PALMAS,23639,15745,7894,1505,727,778,1470.697674
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GATWICK,SANTA CRUZ DE LA PALMA,1459,0,1459,106,0,106,1276.415094
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GATWICK,TENERIFE (SURREINA SOFIA),54356,43403,10953,3672,2268,1404,1380.283224
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),HEATHROW,ARRECIFE,0,0,0,1338,1338,0,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),HEATHROW,TENERIFE (SURREINA SOFIA),6633,6633,0,3018,3018,0,119.781312
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LUTON,ARRECIFE,9022,5739,3283,1030,1030,0,775.92233
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LUTON,FUERTEVENTURA,10154,10154,0,1197,1197,0,748.287385
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LUTON,LAS PALMAS,9553,9553,0,1615,1615,0,491.517028
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LUTON,TENERIFE (SURREINA SOFIA),18599,18599,0,3251,3251,0,472.100892
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),STANSTED,ARRECIFE,25443,25443,0,4320,4320,0,488.958333
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),STANSTED,FUERTEVENTURA,14770,14770,0,2557,2557,0,477.630035
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),STANSTED,LAS PALMAS,17996,14958,3038,3475,3475,0,417.870504
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),STANSTED,TENERIFE (SURREINA SOFIA),42765,42765,0,7519,7519,0,468.759144
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),ABERDEEN,TENERIFE (SURREINA SOFIA),1462,0,1462,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BELFAST INTERNATIONAL,ARRECIFE,6283,4792,1491,260,260,0,2316.538462
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BELFAST INTERNATIONAL,FUERTEVENTURA,1459,1459,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BELFAST INTERNATIONAL,LAS PALMAS,1822,1822,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BELFAST INTERNATIONAL,TENERIFE (SURREINA SOFIA),10342,8457,1885,592,592,0,1646.959459
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BIRMINGHAM,ARRECIFE,20508,15077,5431,2015,1475,540,917.766749
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BIRMINGHAM,FUERTEVENTURA,13460,10258,3202,871,871,0,1445.350172
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BIRMINGHAM,LAS PALMAS,16297,11608,4689,1546,1390,156,954.139715
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BIRMINGHAM,TENERIFE (SURREINA SOFIA),32116,24881,7235,3309,2617,692,870.565125
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BOURNEMOUTH,ARRECIFE,1453,0,1453,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BOURNEMOUTH,LAS PALMAS,1749,1749,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BOURNEMOUTH,TENERIFE (SURREINA SOFIA),4039,2581,1458,184,184,0,2095.108696
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BRISTOL,ARRECIFE,18120,15229,2891,1801,1695,106,906.107718
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BRISTOL,FUERTEVENTURA,8884,5785,3099,273,273,0,3154.212454
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BRISTOL,LAS PALMAS,15440,12529,2911,1078,1078,0,1332.282004
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BRISTOL,TENERIFE (SURREINA SOFIA),26086,21428,4658,2356,2356,0,1007.21562
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),CARDIFF WALES,ARRECIFE,3053,0,3053,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),CARDIFF WALES,LAS PALMAS,1626,0,1626,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),CARDIFF WALES,TENERIFE (SURREINA SOFIA),8836,4124,4712,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),DONCASTER SHEFFIELD,ARRECIFE,4893,0,4893,275,0,275,1679.272727
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),DONCASTER SHEFFIELD,LAS PALMAS,1806,0,1806,108,0,108,1572.222222
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),DONCASTER SHEFFIELD,TENERIFE (SURREINA SOFIA),5219,0,5219,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EAST MIDLANDS INTERNATIONAL,ARRECIFE,15485,12557,2928,2098,2098,0,638.083889
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EAST MIDLANDS INTERNATIONAL,FUERTEVENTURA,4907,4907,0,489,489,0,903.476483
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EAST MIDLANDS INTERNATIONAL,LAS PALMAS,4929,4929,0,134,134,0,3578.358209
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EAST MIDLANDS INTERNATIONAL,TENERIFE (SURREINA SOFIA),24770,20255,4515,2662,2662,0,830.503381
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EDINBURGH,ARRECIFE,13319,13319,0,1130,1130,0,1078.672566
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EDINBURGH,FUERTEVENTURA,6098,6098,0,706,706,0,763.739377
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EDINBURGH,LAS PALMAS,5712,5712,0,553,553,0,932.911392
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EDINBURGH,TENERIFE (SURREINA SOFIA),25486,25486,0,2641,2641,0,865.013253
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EXETER,ARRECIFE,1316,0,1316,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,ARRECIFE,11079,7776,3303,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,FUERTEVENTURA,3732,3732,0,71,71,0,5156.338028
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,LAS PALMAS,7820,4707,3113,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,TENERIFE (SURREINA SOFIA),18474,12342,6132,489,489,0,3677.91411
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LEEDS BRADFORD,ARRECIFE,14190,14190,0,570,570,0,2389.473684
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LEEDS BRADFORD,FUERTEVENTURA,8288,8288,0,392,392,0,2014.285714
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LEEDS BRADFORD,LAS PALMAS,5133,5133,0,261,261,0,1866.666667
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LEEDS BRADFORD,TENERIFE (SURREINA SOFIA),16909,16909,0,583,583,0,2800.343053
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LIVERPOOL (JOHN LENNON),ARRECIFE,3030,3030,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LIVERPOOL (JOHN LENNON),FUERTEVENTURA,1583,1583,0,282,282,0,461.347518
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LIVERPOOL (JOHN LENNON),TENERIFE (SURREINA SOFIA),6225,6225,0,615,615,0,912.195122
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,ARRECIFE,41263,34543,6720,7878,6169,1709,423.77507
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,FUERTEVENTURA,19389,14566,4823,2407,1930,477,705.52555
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,LAS PALMAS,31775,21738,10037,4731,2148,2583,571.633904
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,SANTA CRUZ DE LA PALMA,1612,0,1612,129,0,129,1149.612403
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,TENERIFE (SURREINA SOFIA),74796,63786,11010,12096,10554,1542,518.353175
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NEWCASTLE,ARRECIFE,14024,14024,0,349,349,0,3918.338109
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NEWCASTLE,FUERTEVENTURA,6706,6706,0,128,128,0,5139.0625
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NEWCASTLE,LAS PALMAS,10732,10732,0,81,81,0,13149.382716
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NEWCASTLE,TENERIFE (SURREINA SOFIA),22202,22202,0,1421,1421,0,1462.42083
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NORWICH,TENERIFE (SURREINA SOFIA),1337,0,1337,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),PRESTWICK,ARRECIFE,3130,3130,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),PRESTWICK,LAS PALMAS,3206,3206,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),PRESTWICK,TENERIFE (SURREINA SOFIA),9400,9400,0,1555,1555,0,504.501608
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,GATWICK,STOCKHOLM (ARLANDA),36145,36145,0,2258,2258,0,1500.752879
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,HEATHROW,GOTEBORG (LANDVETTER),14787,14787,0,1154,1154,0,1181.369151
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,HEATHROW,STOCKHOLM (ARLANDA),60650,60650,0,11734,11734,0,416.874041
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,STANSTED,GOTEBORG (LANDVETTER),11179,11179,0,4666,4666,0,139.584226
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,STANSTED,OREBRO,3166,3166,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,STANSTED,STOCKHOLM (ARLANDA),11313,10921,392,90,0,90,12470
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,STANSTED,STOCKHOLM (SKAVSTA),0,0,0,2408,2408,0,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,STANSTED,VASTERAS,4558,4558,0,1958,1958,0,132.78856
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,STANSTED,VAXJO,2987,2987,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,ABERDEEN,GOTEBORG (LANDVETTER),0,0,0,206,0,206,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,ABERDEEN,RONNEBY,0,0,0,13,0,13,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,BIGGIN HILL,MALMO,0,0,0,4,0,4,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,BIRMINGHAM,STOCKHOLM (ARLANDA),2011,2011,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,EDINBURGH,GOTEBORG (LANDVETTER),3582,3582,0,370,370,0,868.108108
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,EDINBURGH,STOCKHOLM (ARLANDA),6691,6691,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,HUMBERSIDE,STOCKHOLM (ARLANDA),68,0,68,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,LIVERPOOL (JOHN LENNON),STOCKHOLM (ARLANDA),3476,3168,308,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,MANCHESTER,GOTEBORG (LANDVETTER),3204,3204,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,MANCHESTER,STOCKHOLM (ARLANDA),5243,5018,225,1037,1037,0,405.593057
06/10/2022 17:08,202207,WESTERN EUROPE-EU,SWEDEN,NEWCASTLE,RONNEBY,0,0,0,11,0,11,-100
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,BOSNIA-HERZEGOVINA,LUTON,SARAJEVO,2527,2527,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,BOSNIA-HERZEGOVINA,BELFAST INTERNATIONAL,BANJA LUKA,0,0,0,158,0,158,-100
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,BOSNIA-HERZEGOVINA,BELFAST INTERNATIONAL,MOSTAR,0,0,0,97,0,97,-100
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,BOSNIA-HERZEGOVINA,BELFAST INTERNATIONAL,SARAJEVO,0,0,0,60,0,60,-100
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,FAROE ISLANDS,EDINBURGH,VAGAR,2007,2007,0,431,431,0,365.661253
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,ICELAND,GATWICK,KEFLAVIK,10146,10146,0,4,0,4,253550
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,ICELAND,HEATHROW,KEFLAVIK,28572,28572,0,14311,14311,0,99.650618
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,ICELAND,LUTON,KEFLAVIK,11657,11657,0,2253,2253,0,417.399024
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,ICELAND,STANSTED,KEFLAVIK,7515,7515,0,1852,1852,0,305.777538
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,ICELAND,EDINBURGH,KEFLAVIK,2875,2875,0,1199,1199,0,139.783153
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,ICELAND,GLASGOW,KEFLAVIK,7326,7326,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,ICELAND,LIVERPOOL (JOHN LENNON),KEFLAVIK,88,0,88,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,ICELAND,MANCHESTER,KEFLAVIK,10470,10470,0,955,955,0,996.335079
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,KOSOVO,GATWICK,PRISTINA,2364,2364,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,KOSOVO,HEATHROW,PRISTINA,2082,2082,0,2704,2704,0,-23.002959
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,KOSOVO,LUTON,PRISTINA,8238,8238,0,5917,5917,0,39.225959
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,KOSOVO,MANCHESTER,PRISTINA,0,0,0,116,0,116,-100
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,MACEDONIA,LUTON,OHRID,1752,1752,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,MACEDONIA,LUTON,SKOPJE,6768,6768,0,3785,3785,0,78.811096
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,GATWICK,BERGEN,18519,18519,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,GATWICK,OSLO (GARDERMOEN),38193,38193,0,1348,1348,0,2733.308605
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,GATWICK,STAVANGER,14590,14590,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,GATWICK,TRONDHEIM (VAERNES),7210,7210,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,HEATHROW,BERGEN,6329,6329,0,549,549,0,1052.823315
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,HEATHROW,OSLO (GARDERMOEN),47342,47302,40,3507,3507,0,1249.928714
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,HEATHROW,STAVANGER,2225,2225,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,SOUTHEND,BERGEN,104,104,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,STANSTED,BERGEN,140,140,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,STANSTED,OSLO (GARDERMOEN),14856,14856,0,3020,3020,0,391.92053
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,STANSTED,SANDEFJORD(TORP),6219,6219,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,ABERDEEN,BERGEN,3257,3257,0,769,769,0,323.537061
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,ABERDEEN,STAVANGER,5555,5555,0,1403,1403,0,295.937277
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,BELFAST INTERNATIONAL,BODO,113,0,113,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,BELFAST INTERNATIONAL,OSLO (GARDERMOEN),35,0,35,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,EDINBURGH,BERGEN,1200,1200,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,EDINBURGH,OSLO (GARDERMOEN),13488,13488,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,EDINBURGH,STAVANGER,716,716,0,11,11,0,6409.090909
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,MANCHESTER,OSLO (GARDERMOEN),3418,3418,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,MANCHESTER,SANDEFJORD(TORP),6467,6467,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,NEWCASTLE,BERGEN,706,706,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,NEWCASTLE,STAVANGER,1150,1150,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,NORWICH,BERGEN,0,0,0,43,0,43,-100
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,NORWAY,SUMBURGH,BERGEN,665,665,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,REPUBLIC OF MONTENEGRO,GATWICK,PODGORICA,5832,5832,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,REPUBLIC OF MONTENEGRO,GATWICK,TIVAT,5538,5538,0,998,998,0,454.90982
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,REPUBLIC OF MONTENEGRO,STANSTED,PODGORICA,5792,5792,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,REPUBLIC OF MONTENEGRO,MANCHESTER,TIVAT,3090,3090,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,REPUBLIC OF SERBIA,HEATHROW,BELGRADE,7445,7445,0,3395,3395,0,119.293078
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,REPUBLIC OF SERBIA,LUTON,BELGRADE,6773,6773,0,2772,2772,0,144.336219
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,GATWICK,BALE MULHOUSE,22103,22103,0,1243,1243,0,1678.197908
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,GATWICK,GENEVA,45254,45254,0,2824,2824,0,1502.478754
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,GATWICK,ZURICH,11515,11515,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,HEATHROW,BALE MULHOUSE,14459,14459,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,HEATHROW,GENEVA,70777,70777,0,15502,15502,0,356.566895
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,HEATHROW,ZURICH,72839,72839,0,15477,15477,0,370.627383
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,LONDON CITY,GENEVA,9845,9845,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,LONDON CITY,ZURICH,24000,24000,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,LUTON,GENEVA,9165,9165,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,LUTON,ZURICH,3883,3840,43,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,STANSTED,GENEVA,192,192,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,BELFAST INTERNATIONAL,BALE MULHOUSE,101,0,101,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,BIGGIN HILL,GENEVA,0,0,0,4,0,4,-100
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,BIGGIN HILL,ZURICH,8,0,8,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,BIRMINGHAM,GENEVA,3937,3937,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,BIRMINGHAM,ZURICH,0,0,0,126,0,126,-100
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,BRISTOL,BALE MULHOUSE,4104,4104,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,BRISTOL,GENEVA,8602,8602,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,EDINBURGH,BALE MULHOUSE,10179,10179,0,160,160,0,6261.875
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,EDINBURGH,GENEVA,15025,15025,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,EDINBURGH,ZURICH,9193,9193,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,GUERNSEY,ZURICH,143,143,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,JERSEY,ZURICH,150,0,150,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,LIVERPOOL (JOHN LENNON),GENEVA,2486,2486,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,MANCHESTER,BALE MULHOUSE,6311,6311,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,MANCHESTER,GENEVA,17189,17189,0,671,671,0,2461.698957
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,MANCHESTER,ZURICH,9563,9563,0,2254,2254,0,324.267968
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,SWITZERLAND,NEWQUAY,ZURICH,1036,1036,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,TURKEY,GATWICK,ANTALYA,91598,69218,22380,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-OTHER,TURKEY,GATWICK,BODRUM (MILAS),27556,23299,4257,338,338,0,8052.662722
